word	C	count	sigma_nor
joueur	459.389649083	6685	6.61068896446
ski	450.830366489	4185	7.95421714438
cheval	444.763461575	6071	6.69942943609
animal	380.589362385	3480	7.43559224998
arts-martiaux	357.354478075	3048	7.45478687081
combat	331.141555109	6017	5.26230449427
championnat	311.350694357	8404	4.39229936903
remporter	267.740509118	7311	4.12712118342
épreuve	267.047566989	6484	4.31149333911
course	266.311470899	5520	4.57835127905
sport	262.719363017	18446	2.93318985348
football	260.642079652	4381	4.92970520311
élevage	250.555180342	1071	8.60372795788
balle	234.641503369	1918	6.33533153497
club	232.937791704	5962	4.01195638138
athlétisme	230.927068562	3190	5.07753864157
race	230.312425631	1556	6.80948639591
équipe	226.376019517	8193	3.49790795622
footballeur-français	226.183351212	450	11.5098274018
footballeur	224.809704779	954	8.22337167155
monde	223.76150304	12999	2.96096083673
cyclisme	220.141425184	2085	5.80231116306
équipe-nationale	211.500228401	893	8.02080607737
cycliste-français	204.597339655	349	11.7572373198
champion	203.30479295	6627	3.49372331868
hockeyeur-sur	203.184826064	323	12.0910540817
cyclisme-sur	196.303646441	854	7.66127819804
adverse	188.540299006	1521	5.80956824802
hiver	187.562735209	2850	4.50277197723
athlète	187.109891052	3981	3.95876912475
cycliste-italien	186.895523537	289	11.7644578625
cycliste	185.483017679	1530	5.71774687573
jeu	184.640838209	8312	3.02274797384
pilote	184.465955374	1503	5.73345864847
cycliste-belge	183.569854484	234	12.7013637145
piste	182.864456885	2236	4.85283218596
match	182.050962278	3612	4.02164356666
footballeur-puis	180.127206918	301	11.1728183126
rugby	167.702001645	2296	4.4871290032
remportée	167.564138644	290	10.6344522329
adversaire	167.222940821	2967	4.06098318542
planche	167.211631794	1129	5.94344552057
espèce	163.826792674	1217	5.66686990739
coup	163.184642751	3566	3.72580068962
record	163.050263983	3132	3.90529099912
combattant	162.258692689	1109	5.83954709891
étalon	157.575933966	467	8.18966120377
tennis	156.544550384	2217	4.31220599744
contre-la-montre	153.263049835	471	7.96374228485
jeux	151.7846626	3178	3.68497092712
médaille	150.615117594	2606	3.94068926572
voile	150.541379525	1206	5.30761789118
saut	149.485589585	2607	3.91807473606
viande	147.28015647	486	7.59012181486
à-xv	146.268373427	1104	5.37223864214
combiné-nordique	140.714998948	665	6.39974334701
station	138.269934336	1405	4.66831713942
raquette	137.008673477	1241	4.86518733555
épreuves-combinées	134.293736629	325	8.30714417409
karaté	134.053021552	961	5.29112130216
gymnastique	132.094959487	1738	4.1537788215
kilomètre	130.858373759	2107	3.83949915521
boxe	130.836634043	2148	3.81198150463
cible	130.479861806	1580	4.26598038347
saison	130.020802817	3494	3.19391931311
arme	129.857559797	1965	3.91711261609
tournoi	128.285252885	2161	3.7488816873
chien	126.270709414	855	5.28171661392
pur-sang	125.363683474	353	7.55336238741
olympique	125.093582754	4425	2.87649432475
corrida	124.553838687	316	7.86948842638
rallye	123.695125316	721	5.56148247928
basketteur-américain	123.554192178	201	9.46589828466
engins	122.450408566	142	10.8843956016
attaque	122.443389084	1519	4.12516097742
coureur	121.841979475	1185	4.5165907158
féminin	120.56022822	3226	3.11668426687
sportif	119.6598644	7136	2.41446554939
heptathlon	118.868741893	273	8.03480798209
impose	118.223243766	609	5.73641133801
hockey-sur	118.112668721	1018	4.67465603042
glace-canadien	117.881424575	211	8.89231902225
sports-motocyclistes	117.876512073	346	7.22182080267
style	116.862729398	1668	3.84747914492
tigre	116.674835641	412	6.65778901738
joueur-américain	115.865410205	162	9.79173127614
skipper	114.584024855	229	8.37739117644
renard	114.519613394	256	7.98988236169
action	114.154731038	2275	3.384340346
glisse	112.067368267	826	4.86505010603
technique	111.78801006	4428	2.67629895387
australien	110.878213698	1186	4.19870723344
français	110.497372973	6209	2.40000601636
simple-femmes	110.072775587	179	8.9675760553
simple-hommes	109.797310586	206	8.43502724726
sélection	109.202173845	1897	3.49624887815
août	108.22888329	3082	2.94380479988
vainqueur	105.405092538	2363	3.16040961027
glace	104.415772836	1426	3.74962281788
mètres	103.57821019	1179	3.99678697035
février	102.386682094	2864	2.90719891894
poney	102.051240487	537	5.34804470594
tir	101.866743862	1797	3.39193770115
finale	100.913694013	1968	3.26503327404
poing	99.7794463925	864	4.36564432893
cycliste-espagnol	99.6238188235	167	8.45060803095
victoire	99.6059645761	2890	2.84706566499
équipes	99.5033769725	1490	3.56384255891
équestre	98.9720496044	856	4.35373460816
dan	97.7270328024	353	6.10772768322
rameur	97.5635936508	350	6.12031376757
mai	97.1025205252	2904	2.79630632402
domestication	96.9055232708	212	7.47209850634
juillet	96.7289045399	2896	2.7918498276
yards	96.4158714511	191	7.76678286074
sprint	96.1694976322	709	4.57533794171
compétition	95.92750006	5741	2.26380101806
neige	95.3814021751	945	4.07816120167
courses-automobile	95.2813130774	152	8.4478454028
plomb	95.1792680649	489	5.24497707811
baseball-américain	94.9741474479	290	6.45850513798
sports-nautiques	94.1813700197	462	5.31850854402
ballon	94.0499112209	881	4.14196446603
sabre	93.4900239866	455	5.31882255781
basket-ball	92.825305858	1130	3.74249694306
janvier	92.7873479073	2734	2.76873291984
stade	92.542795298	1966	3.07813178071
avril	92.3993337465	2738	2.76005417289
juin	92.3907486471	2961	2.6926720429
route	91.9495909591	1830	3.13958659872
kata	91.6520508512	316	6.05361394334
euthanasie	91.6452520962	140	8.44426366785
baseball	91.5987705751	877	4.06690514343
aviron	91.2925476252	691	4.43707676216
pratique	91.2300251699	3749	2.4862065195
relais	90.7282143072	1080	3.74112845803
kick-boxing	90.4844569601	383	5.5453939067
martial	90.4780154367	687	4.41612015612
footballeur-anglais	90.4028489755	190	7.36009679379
vétérinaire	89.329115952	419	5.29553011517
boule	88.3979531033	651	4.42692069314
full-contact	87.561174394	276	6.15337954751
cricket	87.2278804484	613	4.48279300333
bronze	86.8616986121	1544	3.19885220646
septembre	86.6828933342	2625	2.68609798592
hockey	86.4158846628	766	4.09264999372
masculin	85.9791540503	1913	2.9570519178
mars	84.1771940327	2832	2.57669658656
coupe	83.6409806665	1838	2.94197094311
squash	83.367615038	515	4.62488567388
mètre	82.6190342236	2090	2.7997154655
à-xiii	82.2108232005	450	4.81788806932
utiliser	82.0785606797	4926	2.16705689024
crosse	82.0471152565	514	4.57081406312
équin	81.8781848754	246	6.09227030821
natation	81.0967722906	1049	3.48548825668
éleveur	80.6587153554	350	5.23237472286
cavalier	79.7985283865	733	3.91820149002
frappe	79.5459677433	604	4.19897057927
eau	79.0976627963	1392	3.10769268465
bille	79.0674588727	288	5.55860078788
calédonien	78.9806012457	137	7.47918170144
selle	78.9648068598	430	4.74913673292
pilote-automobile	78.931622818	345	5.1706248473
skieur	78.5485290835	671	3.9999369353
glacer	77.8270977202	731	3.84988223541
décathlon	77.6825555631	311	5.31574317178
terrain	77.6035615769	1947	2.75095436381
podium	77.4065374806	897	3.56281429918
garde	76.5465044101	793	3.69292457378
but	76.2775064024	3002	2.38785010864
pouvoir	76.1863631732	6425	1.94889047822
savate	76.1001994523	189	6.36602909479
devancer	76.0865364017	710	3.82630495249
flèche	75.9545366266	336	5.06483942209
externes	75.6153681008	1817	2.76559172987
boxe-anglaise	75.3181302367	350	4.95185723166
défense	75.2197209573	1198	3.15882201272
arçon	75.0956968001	174	6.50633618306
national	75.0265867797	4387	2.1301626289
haie	74.9619919825	493	4.329369616
gymnastique-artistique	74.3891196317	491	4.31046760277
boxes-pieds-poings	74.373525847	272	5.40724312141
épreuves-d	74.1099892248	132	7.1850725567
équitation	73.9600248069	996	3.32539580275
année	73.6740455317	4214	2.13224729427
médailler	73.6590428877	1080	3.22516462977
combat-libre	73.6341514685	262	5.44261508082
classement-général	73.2684417543	428	4.48633478715
octobre	72.6619368166	2532	2.43884899604
médaille-d	72.6450607225	1224	3.06286656758
ski-alpin	72.6370877122	630	3.86117050984
gagner	72.4865830294	2589	2.41957899168
automobile	72.2786968124	860	3.44312240336
argent	71.8339932555	1686	2.74067344259
activité-adverse	71.7382556659	193	6.00802376936
maître	71.040165404	1045	3.18120293911
art	70.8595765768	1496	2.82187497343
cm³	70.7878276664	239	5.46296709477
discipline	70.5676510654	3240	2.23610204745
vitesse-moto	70.3400054306	188	5.97174760379
étape	70.1945815791	1241	2.97968863951
armée	70.0456103276	816	3.42962492226
fédération	69.3951953718	2813	2.30408489872
domestique	69.2566359747	255	5.23281916336
femme	69.0582196793	2367	2.41402726105
offensif	68.712786423	652	3.6612687942
bateau	68.6716158539	636	3.69229428025
édition	68.6118805335	3114	2.22578492951
école	68.2970643831	2017	2.51410180076
pratiquant	68.147465464	1123	3.01923547971
corps	68.1299390748	1781	2.60659752158
pratiquer	68.1244251396	3214	2.19808263224
puis-entraîneur	67.8915920506	221	5.44327771754
footballeur-brésilien	67.8278094881	84	7.95995215633
japonais	67.7419036695	1253	2.90140186447
junior	67.6680574715	967	3.15868629876
allemand	67.5352537377	1482	2.74446227094
snowboard	67.0405607267	507	3.93678437099
moto	66.9912292253	579	3.7500553861
américain	66.9494513803	2970	2.22457782357
nautique	66.9181558458	477	4.02002987781
décembre	66.574571794	2239	2.40132186813
trot-attelé	66.5023285887	141	6.3811063186
fond	66.3452019231	1594	2.65294670442
chinois	66.3409566417	1032	3.04945227973
norvégien	66.2421118074	489	3.95345476816
slalom	65.9978492195	429	4.13646567034
pied	65.9712910237	2667	2.27300793607
site	65.9095013818	2353	2.35350908138
art-martial	65.890666497	436	4.10678558519
footballeur-italien	65.7306983707	95	7.37963606435
saturnisme	65.5907917268	105	7.08213914299
gymnaste	65.5609014257	415	4.16639032557
titre	65.3039842951	3769	2.06092391556
pts	65.1518150764	188	5.60445236523
haras	65.037267837	186	5.6196852907
sanglier	64.7154131455	207	5.36921235559
min	64.5987792684	678	3.45423236067
service	64.4621219676	1346	2.74631346773
coureur-cycliste	64.3577664188	234	5.09823664461
combatique	63.8610103026	214	5.24370718876
biathlon	63.792919497	434	4.01450780879
quan	63.4652281615	174	5.65221320724
opposant	63.3378727054	506	3.7770982209
novembre	63.2827375405	2125	2.36701996446
handball	63.13924872	647	3.4544714207
cycliste-néerlandais	63.0805710734	94	7.15125609771
disputer	63.042285064	1388	2.6820457303
combiné	62.4672706561	473	3.83055703977
basketteur	62.4563819846	291	4.58188328037
circuit	62.3617778043	978	2.97821854807
filet	62.3207783032	379	4.14539333051
chaîne	62.2551307518	1250	2.74937337074
luge	62.2534968348	407	4.0350655536
parties-jouées	62.2010199868	67	8.05524477976
championnats-masculins	62.0743394932	87	7.26835837263
comité-d	61.8244730391	220	5.05436171082
champion-d’	61.0999129129	123	6.26698016042
ville	60.929888775	2035	2.34475229969
opposition	60.6304372717	930	2.97159088788
militaire	60.6069842008	1448	2.58349645015
marquant	60.4815134371	401	3.96993434084
activité	60.3509874545	2547	2.19146478104
régate	60.1589039032	293	4.4385687633
golf	59.8643220024	685	3.26275819556
ligne	59.7992989748	2229	2.2614430261
vitesse	59.7339458706	2030	2.31995368174
jambe	59.535810745	1070	2.80653054602
ligue	59.2773401316	904	2.95468893528
cricket-australien	59.0913099398	86	6.99744126387
hippophagie	58.9638160522	155	5.56327537827
grenaille	58.9534294721	64	7.8211305137
douleur	58.92345019	404	3.88286741249
stud-book	58.8478051531	152	5.59620202195
champion-sortant	58.8329031761	67	7.67201657472
dopage	58.7135172276	683	3.22240651116
sports-équestres	58.5985205791	315	4.23431098583
bob	58.5856530084	285	4.39345062547
nageur	58.5499363882	482	3.62856995966
division	58.4876974501	872	2.96318702379
parc	57.736923594	760	3.07364315196
jouer	57.6740489216	2121	2.24696575241
mouvement	57.6448354076	1813	2.34726214952
impose-devant	57.341247575	213	4.81825015194
judo	57.1782692157	697	3.14277910324
surf	57.1012950292	574	3.35365617626
meeting	57.0905252744	329	4.08544739632
manœuvre	56.9657015987	373	3.89712226466
sports-d	56.4269710106	420	3.70892038532
bras	56.3396529579	1109	2.67951106762
grade	55.8591405107	324	4.04122629854
boxeur	55.7937424773	483	3.50215406919
crocodile	55.7738879629	147	5.42433744967
nage-libre	55.7218217603	256	4.39807121049
pays	55.6327160133	3387	1.95311806431
final	55.6143933543	1259	2.55710548268
arbitre	55.4246985307	702	3.06971806471
kenpō	55.357507362	83	6.70768909734
naître	55.2540672033	2236	2.16369842541
etc	55.1906004086	1900	2.26022077474
abattage	55.0145553763	97	6.28675425248
chasse	55.0008611448	742	2.99869971472
années	54.6808331112	3794	1.88535749605
mile	54.6289515857	322	3.9830584698
footballeur-allemand	54.5583288597	68	7.1455482538
professionnel	54.3153691459	2256	2.13886926547
battre	53.9893222999	1507	2.38285703661
homme	53.8874173384	3410	1.92009919645
patineur	53.5164385893	295	4.04832813436
taureau	53.275019571	327	3.88743265979
derby	53.2642003815	246	4.3105513681
lac	53.2297032081	578	3.18644981636
heure	53.1001394494	1933	2.20214234852
footballeur-argentin	53.0349024593	66	7.05206652135
végétarien	52.9941653311	137	5.34380543609
attaque-adverse	52.988559153	180	4.82116309957
croche	52.1993286323	79	6.50123582579
vietnamien	52.1933608967	256	4.18252629418
italien	52.1807578343	1125	2.54446485852
descente	52.0975045443	624	3.06109300135
escrime	52.0555731508	768	2.85979971467
épée	52.0446734944	308	3.90336168027
sauvage	52.0385011655	437	3.45019142129
rallye-raid	52.0289533907	111	5.70042016085
catégorie	51.9256257294	2173	2.10918926271
trait	51.9077097961	432	3.45775446478
éléphant	51.8410417089	213	4.45132903288
salle	51.7668514955	1367	2.39147049549
bein-sports	51.5388260575	136	5.2386467602
million	51.5130422509	1296	2.42167209322
équidés	51.4427153703	162	4.89829615213
dit-lou	51.3574184311	63	6.98017778426
footballeur-espagnol	51.3558648221	65	6.89901896174
sumo	51.3505457918	150	5.03433685394
trotteur	51.3476762059	99	5.88778035339
patinage	51.2371807952	569	3.12073844542
palet	50.7556184738	270	4.01661983476
projection	50.7325643525	345	3.6790814081
commune	50.4773908604	756	2.817375954
ring	50.4412378119	325	3.74171813126
foot-u	50.4411822486	77	6.37639194806
défensif	50.3533547745	428	3.39487186457
adjuger	50.328179709	253	4.08597602229
gardien	50.1972254047	551	3.11057825388
lutteur	49.9896309447	338	3.66609687662
battant	49.8289691001	495	3.2077236826
jiu-jitsu	49.8060888319	125	5.2592842965
britannique	49.79207154	1158	2.45280065793
compatriote	49.6110566623	506	3.17459411611
dressage	49.5882165918	337	3.64844552166
fart	49.5784352168	99	5.71884963242
footballeur-écossais	49.5587498484	92	5.87655240167
barreur	49.5382427493	142	4.99256140945
enseignement	49.4630415692	873	2.65906504585
genou	49.3037401218	792	2.7349218862
références	49.295309993	3010	1.89555295555
riposte	49.2698471448	237	4.11692038546
apnée	49.2665500924	200	4.37925875821
bando	49.2513088132	153	4.83329282706
virage	48.9967819173	398	3.4140607849
football-australien	48.7481970518	225	4.1613392058
bobsleigh	48.4423180198	332	3.60590910843
émission	48.1770916644	673	2.83643904057
percussion	48.0332852805	394	3.37815414488
paume	48.0044270308	546	3.02728020162
memoire-du-cyclisme	48.0020320053	55	6.92531439384
individuel	47.8868354276	1557	2.20676812332
siteducyclisme	47.8098835602	69	6.34827890712
nation	47.7634516575	1368	2.28331153186
randonnée	47.7340628624	396	3.35751157783
canadien	47.6744679532	962	2.52430286983
manche	47.5183806125	831	2.63294084139
budō	47.4531714077	104	5.41561675089
matricule	47.3602901946	99	5.50705664315
forme	47.1384873748	2593	1.92225087188
combattre	47.1212498977	483	3.11274140044
association	47.0534601986	1938	2.06379789796
éducation	47.0447371709	885	2.56729142517
chevalin	46.9611258591	138	4.83504644486
programme	46.8946473914	1882	2.0757405388
tireur	46.8939808573	373	3.38419255108
saut-d	46.8914803679	282	3.72890025429
mâle	46.4664466659	215	4.07905682047
anglo-arabe	46.3432511974	111	5.18529665233
pénalité	46.3173473675	336	3.47701679965
tromperie	46.2581812625	157	4.55645342396
touche	46.2357048674	345	3.44122732264
bâton	46.0612322337	669	2.7608316787
formation	45.9704146054	1381	2.22932719026
moine	45.8730203994	199	4.15347169377
aïkido	45.7797923434	197	4.16216696194
marathon	45.7098290908	296	3.59868029089
lutte	45.6044808476	969	2.45284725904
brasse	45.516317876	140	4.69189598344
enseigner	45.5089498573	613	2.81589111332
tour	45.3243999957	1768	2.07241861716
oiseau	45.2625186228	357	3.3505210948
kung-fu	45.2088404502	139	4.67915206769
patronage	45.1649086428	208	4.04012247325
élève	45.1402524753	678	2.7142999173
cavalerie	45.1010075515	243	3.81875337885
tremplin	44.8227415402	381	3.2553752178
obstacles	44.7703730049	313	3.47755788827
femelle	44.6962579853	192	4.12499924852
boxeur-américain	44.5544298052	91	5.4042004117
tambourin	44.5346709708	186	4.16082935083
jouteur	44.4487179214	68	6.00275525954
jaguar	44.3878585213	144	4.55311016346
repêchage	44.3143617175	119	4.87539952702
défaite	44.1635018654	642	2.72265519656
patinoire	44.1286796768	377	3.23178754654
lancer	43.7083166541	1922	1.99218749524
ceinture	43.6540371869	463	2.99782892744
organiser	43.5457191989	3051	1.78573672925
loisir	43.5320972569	1057	2.32853684509
curling	43.5286394429	271	3.58171435661
jogo	43.5042421286	50	6.58944076087
entraîneur	43.4427147741	1151	2.27118066092
volley-ball	43.3991448509	490	2.93200138498
motocross	43.379550116	180	4.1267259604
vélo	43.350907025	390	3.15661404221
actions	43.319349861	203	3.94950813184
grappling	43.2390416156	100	5.09478275868
cyclo-cross	43.1521557887	149	4.39926609206
remportée-par	42.9230023707	316	3.3642210094
accueillir	42.8878845952	1179	2.24011319356
com	42.8123906072	939	2.38511572337
sang	42.7215985668	385	3.13860235362
place-mondiale	42.682912603	84	5.37324009685
comportement	42.6630896674	657	2.64530776883
nage	42.6326684527	294	3.43132395101
règles	42.628477869	1358	2.14939222406
dojo	42.4342244716	117	4.73954086066
poids	42.3339955474	1516	2.08091600865
motogp	42.3188104685	47	6.57948364008
comportement-adverse	42.2478037244	106	4.89562748694
perche	42.0741427346	361	3.17289280599
organisation	42.0370608992	1830	1.97772096261
règle	41.8757676362	1657	2.02311848012
festival	41.8582647949	357	3.17342016644
boxer	41.8421443896	228	3.69545290606
permettre	41.8160763917	4237	1.64075043534
kickboxing	41.7426011997	137	4.41923374517
position	41.6672534804	1628	2.02696614612
record-personnel	41.6643549013	103	4.892337462
vignette	41.5305890641	74	5.50192154577
véhicule	41.4802599611	422	2.98582895014
sport-automobile	41.4617322632	242	3.59592260636
stratégie	41.4524955328	587	2.6892935777
kyu	41.4496287293	88	5.15853930425
animateur	41.3706033999	365	3.12511421396
médailles-d	41.2972313575	374	3.09643977116
remporté-par	41.231573724	304	3.31366917537
formation-d’	41.1483885088	156	4.17203905327
gymnastique-rythmique	40.9996979765	210	3.746568597
physique	40.9432287067	1524	2.04265163961
poursuite	40.8913639348	403	3.0019112736
travail	40.8730153997	1578	2.02306352987
groupe	40.8508049126	2029	1.90267613636
transport	40.8397926853	620	2.62029268183
patient	40.8289138321	141	4.29963676186
senseï	40.8212654637	59	5.8853787197
société	40.8206816207	1735	1.97483592713
avion	40.7434227034	292	3.33100340731
traction	40.7416236326	300	3.30075617486
main	40.6615776547	1398	2.08067129684
golfeur-américain	40.5131623499	56	5.95833247241
pilote-moto	40.5025033411	66	5.61664407868
sol	40.4998297493	1359	2.09154470389
circuit-international	40.4456199701	84	5.14308477506
gymnastique-acrobatique	40.3612296723	71	5.45531220002
guerre	40.347886157	1171	2.1705246374
ours	40.3418607712	183	3.88458158907
marchiennoise	40.3031047172	44	6.45994463165
patin	40.2857934101	271	3.38896802664
film	40.2668548643	819	2.39341029773
heures	40.2114581619	347	3.11665681593
centre	40.138336703	1611	1.99440815323
jauge	40.1260071609	97	4.85186159556
sports-reference	40.1016090921	194	3.78923194748
imposer	40.0661771473	1703	1.9656720281
corde	40.0652685626	617	2.59330047316
écurie	39.9057693887	339	3.12436517134
type	39.8722884516	1721	1.95599922997
steeple	39.8422103974	137	4.26307345342
distance	39.8086119406	1322	2.08764843929
concours	39.7396032204	834	2.36291321579
paintball	39.6930416793	53	5.97294501629
cycliste-internationale	39.689136735	92	4.9021760708
contre-offensive	39.6545133641	162	4.00288496366
pieds-poings	39.4567401465	118	4.46265769102
autrichien	39.3694675402	321	3.15173337507
terminer	39.3408105096	1523	2.00213201376
entreprise	39.221432652	759	2.40893185779
hurling	39.1239080879	103	4.65412622879
observation	39.123433486	284	3.26823128198
arc	39.0516368645	661	2.5013620946
fighting	39.0167713405	89	4.89360487653
végétarisme	38.9309239273	93	4.80866266408
éducation-physique	38.8171946978	411	2.88211872894
demi-fond	38.8144522399	209	3.60570672247
champion-olympique	38.7317282022	505	2.69871294128
humain	38.7014359242	794	2.35974878605
demi-sang	38.6765930411	114	4.44822356315
disque	38.6754474517	371	2.97077059499
maillot	38.6485611326	399	2.9010943504
créer	38.6139991848	3231	1.67711087803
suisse	38.6055440328	711	2.43200939784
gant	38.5220537373	392	2.91121118001
puis-médaillé	38.401013045	88	4.85143958587
international	38.3436939275	2693	1.73610168254
russe	38.3405095462	644	2.49293572249
incertitude	38.2618955665	169	3.84005610854
équipage	38.2395023518	281	3.22821309633
face	38.1234181604	1729	1.91193033588
viseur	38.0585792799	53	5.76702747934
birman	37.9794152879	199	3.60954713633
catcheur	37.9366806036	89	4.78535788613
thaing	37.9189915992	93	4.70924923273
table	37.8489784333	614	2.50862776965
set	37.8088257598	160	3.87943262173
card	37.7043710399	527	2.6194994237
finlandais	37.6812280548	262	3.27066020303
exemple	37.5890297946	1862	1.86669647218
tournoi-masculin	37.5875293142	97	4.60721428883
lexique	37.4564045733	275	3.20522539826
monoski	37.4455017345	112	4.36528874601
moteur	37.351722763	641	2.45770660167
test-cricket	37.3241544029	53	5.67450105487
mammifère	37.1683438785	139	4.02290082415
population	37.1268181977	848	2.26279723214
place	37.0216456912	3373	1.63542701841
abattoir	36.8256474875	112	4.30936168993
poulain	36.8083915759	229	3.36544903344
ceinture-noire	36.7807600489	113	4.29185407765
concours-général	36.7365190006	106	4.38560870822
calibre	36.6347939861	125	4.12976194793
olympiques-d	36.6238935468	539	2.55579885778
aérien	36.6071476858	394	2.81153650218
série	36.5940149949	1541	1.92668604229
championnats-d	36.5917526583	362	2.88668903851
titre-olympique	36.5362519417	208	3.45794258848
duel	36.507542099	392	2.81106475045
nourriture	36.4061873193	191	3.55024338855
futsal	36.3706976689	137	3.97780979088
siècle	36.3488412052	1070	2.10240906071
chaussure	36.3345271449	475	2.64170953856
région	36.2978400134	1338	1.98574403495
samouraïs	36.2603357374	110	4.28538579405
réplique	36.2582709955	107	4.327041471
muscle	36.2476845568	352	2.89442768172
créature	36.2249060042	75	4.90097760495
enseignant	36.1245126273	339	2.92265368184
suédois	36.0737334582	346	2.90106312956
développer	36.0396654333	1564	1.9059612438
billard	35.9857055462	211	3.4043755714
résultat	35.9451682861	1478	1.92924734481
manger	35.8694531686	194	3.49405627194
remporté	35.8169635497	766	2.28067169206
domestiqué	35.8041384187	51	5.55668146684
couper	35.7964933488	747	2.29583599905
niveau	35.7823287499	2499	1.71289106598
cibles-adverses	35.7086933893	103	4.33389023694
île	35.6981740554	764	2.2780590901
première-édition	35.6683216867	406	2.7394567816
piscine	35.593944236	252	3.18492653114
barre	35.5873361736	547	2.50084033501
contre-attaque	35.5492394983	176	3.58812782265
captivité	35.4974962832	71	4.91591390462
étude	35.4534804781	1042	2.08938248954
imposant	35.3765018494	331	2.90460430041
réf	35.2970915597	812	2.22637675812
jour	35.2634751382	2380	1.71977975944
appeler	35.2288868165	1972	1.78942976445
pistolet	35.1148497475	261	3.11950466052
épisode	35.0695630313	278	3.05362442932
traditionnel	35.0406700289	1160	2.0211396269
ministère	34.993611257	550	2.47181483875
gbrathletics	34.9787208084	43	5.77932565085
score	34.9714648065	575	2.43925029903
low-kick	34.9400045412	77	4.71825264889
carabine	34.773519074	193	3.42354373735
boxeur-anglais	34.7499983494	60	5.12505124836
jouet	34.68685523	139	3.82036606813
lieu	34.6844880223	3255	1.60592366181
reproduction	34.4299278064	155	3.66056964366
offensive	34.4275838101	205	3.33170340014
potion	34.3944134585	39	5.8899099517
soumission	34.3903307017	182	3.46419269106
passeur	34.3851298422	119	4.00426307338
the	34.3807379157	673	2.30990525
personnage	34.3375002453	356	2.78458562268
collectif	34.3135573277	656	2.32384924341
bissextile	34.291357013	58	5.13017460275
cas-d	34.291357013	58	5.13017460275
flotteur	34.2638454871	89	4.41726534169
tuer	34.2592684811	403	2.67662276539
tremplin-normal	34.2427746799	87	4.45024342493
flip	34.236954583	82	4.54236636337
water-polo	34.1246276037	263	3.05205081549
poids-lourds	33.9746797082	138	3.77153349167
hippodrome	33.9595385095	212	3.26350562359
plan-tactique	33.9567585935	89	4.38648900883
compétence	33.8933841779	520	2.46505666229
parc-national	33.8685337224	72	4.71230992019
silat	33.7830328413	112	4.03483831487
round	33.6512124625	310	2.86970714053
montagne	33.6124311814	572	2.38676231316
zone	33.596058885	1177	1.97197739337
robe	33.469450102	138	3.73015818204
alphabétisation	33.4634667696	60	4.97142117712
ligner	33.4538436463	509	2.46119218313
monastère	33.4263809938	113	3.99043934554
espagnol	33.4209572343	571	2.38002838085
famille	33.413668204	714	2.23658300161
mondial	33.3940669001	2535	1.6605593456
vacance	33.3571130673	268	2.98773451957
meilleur	33.3406032872	2270	1.69667648892
diffuser	33.2885791667	832	2.14272588995
vache	33.2824289833	122	3.8743378766
poil	33.2439804786	109	4.02357897758
beach-tennis	33.228795702	54	5.12562559765
landais	33.1755702446	83	4.41344369658
trajectoire	33.1387667858	363	2.70598114163
produit	33.1087215296	669	2.2650527293
esquive	33.0992119238	191	3.31788102087
courre	33.0880486575	49	5.28033140947
palmarès	33.0441181411	490	2.47029734646
championne-olympique	33.0344236927	232	3.10911429411
lanceur	33.0318429827	202	3.25258272999
yard	32.975217261	145	3.62840756285
gésier	32.9509748706	39	5.68312015803
sorcier	32.8479395645	125	3.80501508363
attaquer	32.71342435	549	2.37695813543
bovin	32.6547652404	108	3.98229554415
roue	32.6546392209	360	2.68776575
neutralisation	32.5966712999	111	3.93985919778
pied-circulaire	32.5821697124	73	4.54887075113
slackline	32.519708306	42	5.48403734573
médailles-dont	32.501919437	159	3.48124731586
tom	32.4570815595	166	3.42820630256
coup-d’	32.4250914952	104	4.01269833098
forêt	32.3328574215	265	2.93695790802
longueur	32.2856127335	1012	2.00631222516
départ	32.2480256048	1210	1.92026726658
crochet	32.2011164553	208	3.16544877799
surface	32.1607138657	795	2.12892716079
télésiège	32.1569666207	97	4.08384059121
diplôme	32.0988403211	345	2.69348081221
voilier	32.0298760194	111	3.88850765604
politique	31.9484830426	939	2.03322915516
reproducteur	31.912591934	92	4.13443764955
serveur	31.9031608594	96	4.07378127878
dollar	31.8989594197	389	2.58786718611
autres-boxes	31.8963264883	127	3.70349688224
anglais	31.869869037	1843	1.73845234987
canne	31.8626644015	192	3.22548964587
notice-bnf	31.6264423536	162	3.3930867433
joute	31.5936497252	244	2.96885149974
principe	31.5919532405	847	2.07490005543
cycliste-allemand	31.5798473902	88	4.16431524204
soviétique	31.5571131637	435	2.48780947033
vie	31.4943332182	1186	1.90767005985
sports-collectifs	31.4114386653	252	2.9274876592
troupeau	31.365684807	109	3.85197532642
situation	31.3416223634	874	2.05002456592
exercice	31.3263452625	739	2.13977829113
wushu	31.2796327644	124	3.6804484037
attitude	31.2654166873	345	2.64939822149
corporel	31.2565065318	430	2.48191179421
sauteur	31.2446629557	175	3.27982392511
plan-d’	31.2438261857	83	4.21364622627
marteau	31.2250132132	214	3.07140662843
équipe-adverse	31.1514351957	100	3.94592192798
président	31.091523479	1213	1.88613464875
sambo	31.0586864082	75	4.34182441337
rencontre	31.0487954711	898	2.0264152935
hanche	31.0157853971	276	2.82192521688
pressing	30.9668492151	111	3.79219763514
ski-d	30.9590437299	130	3.59551161871
tactique	30.9047076843	455	2.42545771469
