Word,Specificity Score
re-tester,1.6785714285714286
recherches-action,1.6785714285714286
redribbler,1.6785714285714286
repérésenté,1.6785714285714286
revisionnage,1.6785714285714286
règlementer,1.6785714285714286
régule,1.6785714285714286
réintègreront,1.6785714285714286
réétudiées,1.6785714285714286
saint-marinais,1.6785714285714286
shastra-vidya,1.6785714285714286
shepherd,1.6785714285714286
siècle-xxe,1.6785714285714286
spiritualiste,1.6785714285714286
sport-boule,1.6785714285714286
sports-prototypes,1.6785714285714286
sud-coréen-japonais,1.6785714285714286
super-coq,1.6785714285714286
super-pipe,1.6785714285714286
surcompensation,1.6785714285714286
sœur-ennemie,1.6785714285714286
teleski,1.6785714285714286
teppō,1.6785714285714286
toroball,1.6785714285714286
typographier,1.6785714285714286
voie-off,1.6785714285714286
wakeboarding,1.6785714285714286
wakeboards,1.6785714285714286
wildcard,1.6785714285714286
xbox,1.6785714285714286
yunque,1.6785714285714286
économat,1.6785714285714286
éléments-clés,1.6785714285714286
παλαίσματα,1.6785714285714286
「蔭山秀夫」,1.6785714285714286
上田昇,1.6785714285714286
手裏剣,1.6785714285714286
日本伝承武芸流派読本,1.6785714285714286
李景林,1.6785714285714286
騎馬立ち,1.6785714285714286
portugal,1.678030303030303
trophee,1.675
para-équestre,1.6736111111111112
franco-portugais,1.671875
alpincréé,1.6666666666666667
cohn-bendit,1.6666666666666667
côtoie-t-il,1.6666666666666667
escot,1.6666666666666667
javeloteux,1.6666666666666667
latéralisé,1.6666666666666667
nad,1.6666666666666667
novation,1.6666666666666667
prytanée,1.6666666666666667
pré-sélectionné,1.6666666666666667
réalignement,1.6666666666666667
slape,1.6666666666666667
surtoilée,1.6666666666666667
sus-nommées,1.6666666666666667
jamaïquain,1.6644736842105263
interprofessionnelle,1.6634615384615385
asséner,1.6607142857142858
adjugant,1.6587301587301588
marjo,1.6583333333333334
databaseolympics,1.65625
gamers,1.65625
quaifications,1.65625
historiens,1.6527777777777777
arabophone,1.6458333333333333
athletix,1.6458333333333333
auto-moto-camion,1.6458333333333333
